#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
84	1	0	7.39733e-06	0.919593	0.000280899	0.0071714	0	0	0.00107268	0	0.0131953
85	1	0	7.30823e-06	0.918453	0.000285128	0.00717639	0	0	0.00105993	0	0.0131972
86	1	0	7.22126e-06	0.918827	0.000240015	0.0071668	0	0	0.00104749	0	0.0131918
87	1	0	7.13878e-06	0.922312	0.000249667	0.0071599	0	0	0.00103568	0	0.0131946
88	1	0	7.05497e-06	0.920358	0.000219298	0.00715697	0	0	0.00102368	0	0.0131914
89	1	0	6.97389e-06	0.920701	0.00022834	0.00714096	0	0	0.00101206	0	0.0131898
90	1	0	6.89693e-06	0.922879	0.000206758	0.00713458	0	0	0.00100104	0	0.0131891
91	1	0	6.81942e-06	0.922777	0.000242248	0.00712941	0	0	0.000989926	0	0.0131875
92	1	0	6.74363e-06	0.921924	0.000222508	0.00712098	0	0	0.00097906	0	0.0131859
93	1	0	6.67165e-06	0.923181	0.000229106	0.00711168	0	0	0.000968737	0	0.0131886
94	1	0	6.59909e-06	0.922951	0.000234322	0.00710692	0	0	0.000958329	0	0.0131871
